region_name,date,temp_max_anomaly,temp_max_anomaly_threshold,day,day_intensity
临汾市,2023-06-27,4.987319097220066,5.030335474490172,0,0.0
吕梁市,2023-06-27,5.3439943986427245,4.670618772662722,1,0.6733756259800021
沈阳市,2023-06-27,5.118089358662019,4.108903252326991,1,1.0091861063350276
大连市,2023-06-27,2.9658473277718187,2.160591757971707,1,0.8052555698001118
鞍山市,2023-06-27,4.4513638140997,3.1183008627175326,1,1.3330629513821677
抚顺市,2023-06-27,2.8735013776808884,3.747202643794593,0,0.0
本溪市,2023-06-27,2.983185552351447,3.13273678960559,0,0.0
丹东市,2023-06-27,2.6239120261538744,2.4731590093006983,1,0.1507530168531761
锦州市,2023-06-27,6.500659275653149,3.4605066170774825,1,3.0401526585756664
营口市,2023-06-27,3.5504112901662417,3.067981706018928,1,0.48242958414731385
阜新市,2023-06-27,6.257510093195769,4.265152224598235,1,1.9923578685975345
辽阳市,2023-06-27,4.474968519484435,3.7461473904209166,1,0.728821129063518
盘锦市,2023-06-27,4.969210020597707,3.1586546417068435,1,1.8105553788908635
铁岭市,2023-06-27,3.19752926077961,4.013074446268791,0,0.0
朝阳市,2023-06-27,7.596738956879964,4.7556138241005375,1,2.8411251327794265
葫芦岛市,2023-06-27,7.037066023262035,3.4609756486837706,1,3.5760903745782646
长春市,2023-06-27,-1.1273341008876478,4.144765075679901,0,0.0
吉林市,2023-06-27,-1.0193489481159084,3.8124506487531713,0,0.0
四平市,2023-06-27,0.8697110897618323,4.121105083346566,0,0.0
辽源市,2023-06-27,1.5333357582728162,3.962373212223183,0,0.0
通化市,2023-06-27,1.0696232896685522,3.286941460194981,0,0.0
白山市,2023-06-27,-0.5687382720462502,3.0383967267197622,0,0.0
松原市,2023-06-27,-1.4259149205173856,4.330614736199315,0,0.0
白城市,2023-06-27,-0.2938364279572845,5.039179870753508,0,0.0
延边朝鲜族自治州,2023-06-27,-1.2962916891253329,3.43047221531809,0,0.0
哈尔滨市,2023-06-27,0.4712894520986346,4.366782300061338,0,0.0
齐齐哈尔市,2023-06-27,-0.4682908203598153,5.175361639442507,0,0.0
鸡西市,2023-06-27,1.418754845988083,4.406556387511787,0,0.0
鹤岗市,2023-06-27,6.466457453204264,5.602226013744794,1,0.8642314394594699
双鸭山市,2023-06-27,4.617371632956594,5.017358811434181,0,0.0
大庆市,2023-06-27,-1.442523259048745,4.9215988380794045,0,0.0
伊春市,2023-06-27,5.642622405248211,5.200317837446789,1,0.4423045678014219
佳木斯市,2023-06-27,5.554278300646896,5.21970162630275,1,0.33457667434414606
七台河市,2023-06-27,1.5854520317318652,4.982344443674237,0,0.0
牡丹江市,2023-06-27,-2.56414467761892,4.319870547091064,0,0.0
黑河市,2023-06-27,5.11407960158143,5.454795385283284,0,0.0
绥化市,2023-06-27,1.4767865910090627,4.742379938191348,0,0.0
大兴安岭地区,2023-06-27,3.51408929100781,6.0302051370969165,0,0.0
南京市,2023-06-27,1.4742748828547825,3.351170779798572,0,0.0
无锡市,2023-06-27,1.147644621221808,3.4199007190720097,0,0.0
徐州市,2023-06-27,5.402450037239703,4.288853672890212,1,1.1135963643494913
常州市,2023-06-27,1.1892778831827364,3.496606097920416,0,0.0
苏州市,2023-06-27,1.075024268209333,3.55003412212139,0,0.0
南通市,2023-06-27,1.901294446962979,3.475883867423694,0,0.0
连云港市,2023-06-27,5.017244248431307,3.995268179866747,1,1.0219760685645602
淮安市,2023-06-27,3.502228804536397,3.454798579124668,1,0.04743022541172914
盐城市,2023-06-27,2.673946737339598,3.4286136296668643,0,0.0
扬州市,2023-06-27,1.840391509299483,3.388537577218836,0,0.0
镇江市,2023-06-27,1.4655279731873136,3.420350473710009,0,0.0
泰州市,2023-06-27,1.730992769655998,3.5127140952819085,0,0.0
宿迁市,2023-06-27,4.718635303851308,3.9166631814088513,1,0.8019721224424563
杭州市,2023-06-27,0.3546045289184718,3.133173338405953,0,0.0
宁波市,2023-06-27,0.0015009694491041,3.930656112438785,0,0.0
温州市,2023-06-27,0.9441255724557784,3.3325149470745705,0,0.0
嘉兴市,2023-06-27,0.8171131420186164,3.9622252974735512,0,0.0
湖州市,2023-06-27,0.5917117134192331,3.9044759542482974,0,0.0
绍兴市,2023-06-27,-0.3344312591866618,3.74979317129324,0,0.0
金华市,2023-06-27,-0.6090975298899401,3.143459501187299,0,0.0
衢州市,2023-06-27,-0.0266015949904243,2.5525461279920707,0,0.0
舟山市,2023-06-27,-0.0630139533247273,1.3958252707008516,0,0.0
台州市,2023-06-27,-0.0875824954952619,3.6111005199669055,0,0.0
丽水市,2023-06-27,-0.5125373073190929,3.231430247306159,0,0.0
合肥市,2023-06-27,2.040828185983372,2.9720886946291496,0,0.0
芜湖市,2023-06-27,1.7342313948502088,3.275808742095929,0,0.0
蚌埠市,2023-06-27,3.9333023938371774,3.904011604445569,1,0.029290789391608563
淮南市,2023-06-27,3.1742928202599927,3.479011687041115,0,0.0
马鞍山市,2023-06-27,1.5629307744292689,3.3006485555150324,0,0.0
淮北市,2023-06-27,5.250412712512276,4.544663419996286,1,0.7057492925159901
铜陵市,2023-06-27,1.5921908215637366,2.812481592797974,0,0.0
安庆市,2023-06-27,1.3007670626998475,2.4515749037952146,0,0.0
黄山市,2023-06-27,0.5862252180845111,2.7029523033580496,0,0.0
滁州市,2023-06-27,2.4965863067355976,3.350167580155547,0,0.0
阜阳市,2023-06-27,3.39109339446982,3.955223316518338,0,0.0
宿州市,2023-06-27,5.415572542993701,4.380933237748226,1,1.0346393052454745
六安市,2023-06-27,3.053007310821592,3.311632193907724,0,0.0
亳州市,2023-06-27,4.459173738618663,4.244384322595102,1,0.21478941602356105
池州市,2023-06-27,1.2884999473812222,2.659889778826319,0,0.0
宣城市,2023-06-27,1.0144987799121097,3.46653022819866,0,0.0
福州市,2023-06-27,1.0068366006470484,2.684982002160565,0,0.0
厦门市,2023-06-27,-0.6990395681457642,1.905362347011776,0,0.0
莆田市,2023-06-27,0.7145255091108851,2.235236549752261,0,0.0
三明市,2023-06-27,-0.3673657812801281,2.310213551063901,0,0.0
泉州市,2023-06-27,-0.7896686665475059,2.11055177968794,0,0.0
漳州市,2023-06-27,-1.8541456265454244,2.127159450292395,0,0.0
南平市,2023-06-27,-0.0250013214868687,2.6765572640190096,0,0.0
龙岩市,2023-06-27,-1.964403771069282,1.93161434827391,0,0.0
宁德市,2023-06-27,1.2990814363112158,3.2507825801175274,0,0.0
南昌市,2023-06-27,0.6067088404380563,2.2714210495725635,0,0.0
景德镇市,2023-06-27,0.4644148383908444,2.2671914787865037,0,0.0
萍乡市,2023-06-27,0.9842855519869432,2.286600009723177,0,0.0
九江市,2023-06-27,1.3011115433684315,2.541769257222008,0,0.0
新余市,2023-06-27,0.8794235702827748,2.193538447651128,0,0.0
鹰潭市,2023-06-27,0.4660196023185285,2.4701783315745742,0,0.0
赣州市,2023-06-27,-0.1789545926998208,1.66890489649767,0,0.0
吉安市,2023-06-27,0.6499297929037766,2.1296474153573994,0,0.0
宜春市,2023-06-27,0.928056660779756,2.2696840047952835,0,0.0
抚州市,2023-06-27,0.5169696506929995,2.4248439812169185,0,0.0
上饶市,2023-06-27,0.2648968639414271,2.282094451416783,0,0.0
济南市,2023-06-27,4.004827367293018,4.370476388192954,0,0.0
青岛市,2023-06-27,2.658181179746052,3.193835818072668,0,0.0
淄博市,2023-06-27,3.088717210747628,4.149090409665243,0,0.0
枣庄市,2023-06-27,4.569517758333621,4.215973171461664,1,0.35354458687195667
东营市,2023-06-27,4.724673877360143,4.4355015979382335,1,0.2891722794219094
烟台市,2023-06-27,2.2044433156996988,3.0757961272671164,0,0.0
潍坊市,2023-06-27,3.4439473986585334,4.135416157954818,0,0.0
济宁市,2023-06-27,4.823667824963991,4.425346509296582,1,0.3983213156674088
泰安市,2023-06-27,4.126382983367812,4.321697469407308,0,0.0
威海市,2023-06-27,2.534359132832815,2.3398423241302777,1,0.1945168087025375
日照市,2023-06-27,3.4929227958113174,3.631077235492376,0,0.0
临沂市,2023-06-27,3.75458550720084,3.8734082132001695,0,0.0
德州市,2023-06-27,6.04484454446747,4.871296962093046,1,1.1735475823744235
聊城市,2023-06-27,7.187694877605967,5.161180569509721,1,2.026514308096246
滨州市,2023-06-27,5.053562757760439,4.653467505112408,1,0.4000952526480308
菏泽市,2023-06-27,6.275859762910766,4.811624037146692,1,1.4642357257640741
郑州市,2023-06-27,6.119256526214144,5.360087247081957,1,0.7591692791321876
开封市,2023-06-27,6.844568867980964,5.14445602865646,1,1.700112839324504
洛阳市,2023-06-27,4.244262750237251,5.345380055441341,0,0.0
平顶山市,2023-06-27,4.391088841424086,4.777444710686665,0,0.0
安阳市,2023-06-27,7.565528556257927,5.414059123697277,1,2.15146943256065
鹤壁市,2023-06-27,7.854504380722314,5.568223831907462,1,2.286280548814852
新乡市,2023-06-27,7.499202153745511,5.216402927929181,1,2.28279922581633
焦作市,2023-06-27,7.045453623257519,5.516508189883731,1,1.5289454333737877
濮阳市,2023-06-27,7.972600800022747,5.218229441787084,1,2.7543713582356624
许昌市,2023-06-27,5.6264602815181775,5.453413994888254,1,0.1730462866299236
漯河市,2023-06-27,4.858649424891894,4.790370743662685,1,0.06827868122920933
三门峡市,2023-06-27,3.6565543741761672,4.9479633922677575,0,0.0
南阳市,2023-06-27,3.5058105734015257,3.846504072642464,0,0.0
商丘市,2023-06-27,6.025938495253637,4.958385926731318,1,1.067552568522319
信阳市,2023-06-27,2.6354019026487734,3.2696184996756035,0,0.0
周口市,2023-06-27,5.161492680159814,4.685467605017204,1,0.4760250751426094
驻马店市,2023-06-27,3.364284210936489,3.900643294033758,0,0.0
武汉市,2023-06-27,1.5712981022099657,2.743212823916323,0,0.0
黄石市,2023-06-27,2.21463046508115,3.1446508832576696,0,0.0
十堰市,2023-06-27,3.4746231194404977,4.076966843334662,0,0.0
宜昌市,2023-06-27,2.7689859660027807,3.2901772201623256,0,0.0
襄阳市,2023-06-27,3.514684116693441,3.704998895108421,0,0.0
鄂州市,2023-06-27,1.8069545414638988,2.9015759197014126,0,0.0
荆门市,2023-06-27,2.473943905878748,3.149576298538009,0,0.0
孝感市,2023-06-27,1.7114574811966037,2.682025827231093,0,0.0
荆州市,2023-06-27,1.6696747124671418,2.9415603512426154,0,0.0
黄冈市,2023-06-27,1.2957895059271394,2.457948658596946,0,0.0
咸宁市,2023-06-27,1.784431962090455,2.710375335147796,0,0.0
随州市,2023-06-27,2.319271396639273,2.9752519265775867,0,0.0
恩施土家族苗族自治州,2023-06-27,1.7488961492846684,2.5892973915308315,0,0.0
长沙市,2023-06-27,1.06228566449386,2.245569470771823,0,0.0
株洲市,2023-06-27,0.5135755013383019,1.978339828413772,0,0.0
湘潭市,2023-06-27,0.9455290656371638,2.139679800797337,0,0.0
衡阳市,2023-06-27,0.5617663375262048,1.9993071383018857,0,0.0
邵阳市,2023-06-27,0.7613210600342271,2.237855843789684,0,0.0
岳阳市,2023-06-27,1.2259404954906792,2.321287473156584,0,0.0
常德市,2023-06-27,1.6761647792511774,3.0607985626473924,0,0.0
张家界市,2023-06-27,1.0032643822171856,2.598969955669891,0,0.0
益阳市,2023-06-27,1.4929681155504362,2.764995232764013,0,0.0
郴州市,2023-06-27,0.5939425503359388,1.7675769804248027,0,0.0
永州市,2023-06-27,0.6378924666080508,1.8538528302496435,0,0.0
怀化市,2023-06-27,0.4322556513925839,2.205158314455588,0,0.0
娄底市,2023-06-27,1.1251129970107885,2.38331557890136,0,0.0
湘西土家族苗族自治州,2023-06-27,1.1050929107840908,2.274192672011626,0,0.0
广州市,2023-06-27,1.01282948122536,1.8295821773355812,0,0.0
韶关市,2023-06-27,0.6102351798560655,1.68665172360424,0,0.0
深圳市,2023-06-27,0.6543523705203462,1.6217846814062522,0,0.0
珠海市,2023-06-27,0.7490151371914955,1.3668318355985585,0,0.0
汕头市,2023-06-27,-1.395711904835295,1.7725613580172976,0,0.0
佛山市,2023-06-27,0.7998379418361417,1.8750507581346407,0,0.0
江门市,2023-06-27,1.1442252890118034,1.6875929401793175,0,0.0
湛江市,2023-06-27,0.3741833570214972,1.8273995292429288,0,0.0
茂名市,2023-06-27,0.668010846105954,1.622538113679358,0,0.0
肇庆市,2023-06-27,0.7900146630583578,1.859751750994288,0,0.0
惠州市,2023-06-27,0.3124117651541382,1.848908659059784,0,0.0
梅州市,2023-06-27,-2.008582305537683,1.9344678325989544,0,0.0
汕尾市,2023-06-27,-0.2041085498835428,1.7244823588691514,0,0.0
河源市,2023-06-27,-0.4781072133573794,1.8772406843584852,0,0.0
阳江市,2023-06-27,1.1724010281965391,1.6303104801877977,0,0.0
清远市,2023-06-27,0.7623068586040844,1.7721485085102384,0,0.0
东莞市,2023-06-27,0.8677341837029893,1.7513973211246088,0,0.0
中山市,2023-06-27,1.0073212195808772,1.79040799825898,0,0.0
潮州市,2023-06-27,-2.174199888688001,1.85789593853678,0,0.0
揭阳市,2023-06-27,-1.135847720966705,1.9768919073743685,0,0.0
云浮市,2023-06-27,0.8164341653103726,1.86067820416574,0,0.0
三沙市,2023-06-27,,,0,0.0
海口市,2023-06-27,0.2647089408233576,1.983276964535604,0,0.0
三亚市,2023-06-27,0.7495509113513386,1.264013729379465,0,0.0
儋州市,2023-06-27,0.4225707327640791,2.7367582217924395,0,0.0
成都市,2023-06-27,5.235412499491325,2.8664432486445244,1,2.3689692508468005
自贡市,2023-06-27,7.601848431198057,2.9554050300439907,1,4.646443401154066
攀枝花市,2023-06-27,3.2936316119098805,2.5119862682994727,1,0.7816453436104078
泸州市,2023-06-27,5.295092461086082,2.9794653709568983,1,2.3156270901291833
德阳市,2023-06-27,5.034441958310676,2.964138065317784,1,2.0703038929928925
绵阳市,2023-06-27,2.0940936251568303,2.4695052987973662,0,0.0
广元市,2023-06-27,0.997843573293096,2.99640086213489,0,0.0
遂宁市,2023-06-27,5.65473784279115,2.606136401572324,1,3.0486014412188256
内江市,2023-06-27,6.848214911227256,2.7358454947371715,1,4.112369416490084
乐山市,2023-06-27,5.438211506654927,2.730977991460548,1,2.7072335151943787
南充市,2023-06-27,4.1316011090170335,2.496534234036892,1,1.6350668749801414
眉山市,2023-06-27,6.351244803221633,2.900119257676088,1,3.4511255455455445
宜宾市,2023-06-27,7.548596318445487,3.0554134397386035,1,4.493182878706883
广安市,2023-06-27,3.487135813962798,2.629139827736702,1,0.8579959862260957
达州市,2023-06-27,2.911891687585431,2.4340565070766296,1,0.47783518050880147
雅安市,2023-06-27,3.164657809773157,2.222048790123644,1,0.9426090196495132
巴中市,2023-06-27,2.236067213017481,2.49150365950992,0,0.0
资阳市,2023-06-27,6.476611542435112,2.635576516834879,1,3.8410350256002332
阿坝藏族羌族自治州,2023-06-27,1.6572420098852287,2.402084372125312,0,0.0
甘孜藏族自治州,2023-06-27,2.3342104728036546,2.2995964246869347,1,0.034614048116719864
凉山彝族自治州,2023-06-27,4.015769252056167,2.313177367267888,1,1.7025918847882786
贵阳市,2023-06-27,1.7995002400986948,2.286476119031202,0,0.0
六盘水市,2023-06-27,2.246969412115892,2.596133447198635,0,0.0
遵义市,2023-06-27,2.6595360050512653,2.323230426473234,1,0.3363055785780311
安顺市,2023-06-27,1.1599463582793206,2.197683992932057,0,0.0
毕节市,2023-06-27,3.530530762505503,2.611130288909351,1,0.9194004735961521
铜仁市,2023-06-27,1.2614695334910415,2.284024073975836,0,0.0
黔西南布依族苗族自治州,2023-06-27,1.2235827202616498,2.6408270823414624,0,0.0
黔东南苗族侗族自治州,2023-06-27,-0.2588612333646942,1.9959703418119372,0,0.0
黔南布依族苗族自治州,2023-06-27,-0.1819661388838405,1.9970606596592535,0,0.0
昆明市,2023-06-27,2.105921182300289,2.158615670912568,0,0.0
曲靖市,2023-06-27,2.435067480267051,2.421709468534679,1,0.013358011732372166
玉溪市,2023-06-27,2.320550732732088,2.373284939951912,0,0.0
保山市,2023-06-27,2.8656761243302675,1.8210257703150805,1,1.044650354015187
昭通市,2023-06-27,5.854703875174987,2.9774486918688976,1,2.8772551833060898
丽江市,2023-06-27,3.035529217936233,2.6088226857235206,1,0.4267065322127124
普洱市,2023-06-27,2.202695655240891,2.27155971135093,0,0.0
临沧市,2023-06-27,2.65133528336197,1.9031855895086192,1,0.7481496938533507
楚雄彝族自治州,2023-06-27,2.717510289413372,2.7098702800195382,1,0.00764000939383358
红河哈尼族彝族自治州,2023-06-27,1.6876938830013335,2.314230359922985,0,0.0
文山壮族苗族自治州,2023-06-27,0.7619122380126768,2.714509634914596,0,0.0
西双版纳傣族自治州,2023-06-27,2.832438609505328,2.934403455459703,0,0.0
大理白族自治州,2023-06-27,2.667696190568208,2.205643147225977,1,0.4620530433422312
德宏傣族景颇族自治州,2023-06-27,2.4324542134281906,1.7031397045570815,1,0.729314508871109
怒江傈僳族自治州,2023-06-27,2.175307440639436,1.395597753047074,1,0.7797096875923621
迪庆藏族自治州,2023-06-27,2.0701303432047737,1.8199440495771184,1,0.2501862936276553
西安市,2023-06-27,3.5087530103062328,4.5679861454831405,0,0.0
铜川市,2023-06-27,4.849882100430786,5.574586539147403,0,0.0
宝鸡市,2023-06-27,0.922485731633337,4.43355217757716,0,0.0
咸阳市,2023-06-27,3.829427585508164,5.882886134378183,0,0.0
渭南市,2023-06-27,4.913493988243886,5.77583394749012,0,0.0
延安市,2023-06-27,4.572348607081256,5.049905781075175,0,0.0
汉中市,2023-06-27,0.2965878321400375,3.06169675122787,0,0.0
榆林市,2023-06-27,4.596497861930647,5.281924213376263,0,0.0
安康市,2023-06-27,3.28619859327004,3.529801960730408,0,0.0
商洛市,2023-06-27,2.5514530029414075,4.1604349387392,0,0.0
兰州市,2023-06-27,5.560856752916536,4.537564842112237,1,1.0232919108042982
嘉峪关市,2023-06-27,-0.5447208864877133,4.521703692562869,0,0.0
金昌市,2023-06-27,0.5252819072286243,4.808285951462735,0,0.0
白银市,2023-06-27,4.38306881065439,4.589094597658796,0,0.0
天水市,2023-06-27,-0.1871971868988211,3.798230687617044,0,0.0
武威市,2023-06-27,2.598377880198345,4.5250105833538985,0,0.0
张掖市,2023-06-27,-1.0106491270537674,3.918527791040347,0,0.0
平凉市,2023-06-27,1.0960969920098336,4.905647527088035,0,0.0
酒泉市,2023-06-27,-1.2190852355855029,3.713202789364113,0,0.0
庆阳市,2023-06-27,2.9750204699823755,5.21471438495675,0,0.0
定西市,2023-06-27,4.190212032035333,3.693299142018863,1,0.4969128900164703
陇南市,2023-06-27,-1.5565382241180536,3.1039378838987166,0,0.0
临夏回族自治州,2023-06-27,5.477906887263863,4.093632524307288,1,1.3842743629565755
甘南藏族自治州,2023-06-27,1.1705473313314947,2.63430124050656,0,0.0
西宁市,2023-06-27,3.0550129854862966,2.819205095940053,1,0.23580788954624365
海东市,2023-06-27,4.144809266241726,3.5228685655328853,1,0.6219407007088407
海北藏族自治州,2023-06-27,0.8412863879019667,2.433514540978571,0,0.0
黄南藏族自治州,2023-06-27,1.90096601098322,2.572350602685855,0,0.0
海南藏族自治州,2023-06-27,2.4996371480548394,2.5779496597320595,0,0.0
果洛藏族自治州,2023-06-27,-0.165236160621168,2.357903343520561,0,0.0
玉树藏族自治州,2023-06-27,-0.9289157558626931,2.397824833122876,0,0.0
海西蒙古族藏族自治州,2023-06-27,0.199691361503719,2.4358519953542164,0,0.0
阿拉尔市,2023-06-27,1.236680069087832,4.46038917469941,0,0.0
北屯市,2023-06-27,-0.9694297344475622,5.441006714721169,0,0.0
胡杨河市,2023-06-27,0.2370481862010223,5.207794614637724,0,0.0
可克达拉市,2023-06-27,4.238263277341023,4.548171941200251,0,0.0
昆玉市,2023-06-27,2.029175996183106,4.667434324656569,0,0.0
石河子市,2023-06-27,1.6120078146297168,5.103902332376374,0,0.0
双河市,2023-06-27,-1.1024911809075242,5.085603611238632,0,0.0
图木舒克市,2023-06-27,1.0009009223095688,4.650698842804936,0,0.0
五家渠市,2023-06-27,0.407494738194238,5.6744700930115695,0,0.0
铁门关市,2023-06-27,-0.9809974300654254,3.8754089904803983,0,0.0
新星市,2023-06-27,-3.2702704952427304,4.306654499805172,0,0.0
白杨市,2023-06-27,2.575565770088545,4.574214959008385,0,0.0
呼和浩特市,2023-06-27,4.100518707808806,4.809928061119775,0,0.0
包头市,2023-06-27,4.831035881374628,4.996806178349523,0,0.0
乌海市,2023-06-27,3.5207083432177804,5.056118148100316,0,0.0
赤峰市,2023-06-27,7.671570232167159,4.737540255882359,1,2.9340299762848003
通辽市,2023-06-27,4.961797976422979,4.577213376338982,1,0.384584600083997
鄂尔多斯市,2023-06-27,3.531134452809926,5.062092209691164,0,0.0
呼伦贝尔市,2023-06-27,3.953902639090213,5.099834075270656,0,0.0
巴彦淖尔市,2023-06-27,1.4801337864192234,4.927218693613632,0,0.0
乌兰察布市,2023-06-27,6.042564476799395,4.668316252526718,1,1.3742482242726775
兴安盟,2023-06-27,2.991960160094329,4.86615865476611,0,0.0
锡林郭勒盟,2023-06-27,6.778275037226027,4.48654160995098,1,2.291733427275047
阿拉善盟,2023-06-27,-0.6828230212081152,4.513582825701037,0,0.0
南宁市,2023-06-27,-1.0174952195481417,2.022620607233994,0,0.0
柳州市,2023-06-27,-0.8199798534532192,1.7773111674556652,0,0.0
桂林市,2023-06-27,-0.2899183448070559,1.6567652160090285,0,0.0
梧州市,2023-06-27,0.5729697630648403,1.587777006451552,0,0.0
北海市,2023-06-27,0.5980360664581923,1.398320049678036,0,0.0
防城港市,2023-06-27,-0.8923342779315142,2.02887136904778,0,0.0
钦州市,2023-06-27,0.1856883212797697,1.724774680558716,0,0.0
贵港市,2023-06-27,0.5911095118295577,1.8004243394117894,0,0.0
玉林市,2023-06-27,0.6954882910681164,1.6763271877029486,0,0.0
百色市,2023-06-27,-0.504242082433624,2.491889251246569,0,0.0
贺州市,2023-06-27,0.5236644831269892,1.6292939810773095,0,0.0
河池市,2023-06-27,-1.51264639017624,1.9338302148017628,0,0.0
来宾市,2023-06-27,-0.220747836278182,1.806702327757743,0,0.0
崇左市,2023-06-27,-2.114264860819766,2.251779902789778,0,0.0
拉萨市,2023-06-27,1.4464008706846254,2.3608356410391536,0,0.0
日喀则市,2023-06-27,1.9354770325844708,2.666077657653502,0,0.0
昌都市,2023-06-27,1.3790931421741544,2.327628476178437,0,0.0
林芝市,2023-06-27,0.5229963086916172,1.450721761020607,0,0.0
山南市,2023-06-27,0.8548515038569793,1.6106317453250152,0,0.0
那曲市,2023-06-27,0.8108554302787692,3.166343999906521,0,0.0
阿里地区,2023-06-27,-0.1174069477714816,3.8442849956666354,0,0.0
银川市,2023-06-27,4.347961641730691,4.964338440772086,0,0.0
石嘴山市,2023-06-27,3.1367966129879576,4.843733796377704,0,0.0
吴忠市,2023-06-27,3.363063879994243,5.03851884145737,0,0.0
固原市,2023-06-27,0.9274891256700926,4.262921710920202,0,0.0
中卫市,2023-06-27,3.4977671464461797,4.846765653133583,0,0.0
乌鲁木齐市,2023-06-27,0.7033524303622869,4.3579039086642695,0,0.0
克拉玛依市,2023-06-27,-0.841849901166178,5.168370625140857,0,0.0
吐鲁番市,2023-06-27,-1.825853470884088,4.188139894397707,0,0.0
哈密市,2023-06-27,-2.3235194424514667,4.301218778832845,0,0.0
昌吉回族自治州,2023-06-27,-0.0345748866343917,4.966244022453952,0,0.0
博尔塔拉蒙古自治州,2023-06-27,0.1776796666948499,3.942754326889821,0,0.0
巴音郭楞蒙古自治州,2023-06-27,-0.6635463675653916,3.1888164001216497,0,0.0
阿克苏地区,2023-06-27,-0.0328804652088514,3.9463185982046034,0,0.0
克孜勒苏柯尔克孜自治州,2023-06-27,0.570504679702406,3.502571555301443,0,0.0
喀什地区,2023-06-27,0.8612800778729621,3.640752641410872,0,0.0
和田地区,2023-06-27,0.6104831014595291,3.5045786250135675,0,0.0
伊犁哈萨克自治州,2023-06-27,3.0435957179730337,3.1707903041099668,0,0.0
塔城地区,2023-06-27,0.4681890478437047,4.717757470674226,0,0.0
阿勒泰地区,2023-06-27,-0.9043942412467878,5.1842942281628,0,0.0
澳门特别行政区,2023-06-28,,,0,0.0
香港特别行政区,2023-06-28,0.3758394836615224,1.4767709892201306,0,0.0
北京市,2023-06-28,0.2243446828310986,5.108298078599821,0,0.0
上海市,2023-06-28,3.2694950984576288,3.5164562955549257,0,0.0
天津市,2023-06-28,2.9304407336393403,4.797347142094951,0,0.0
重庆市,2023-06-28,1.6545424038918526,2.572943002308808,0,0.0
白沙黎族自治县,2023-06-28,1.2931218175423602,2.094206189984365,0,0.0
保亭黎族苗族自治县,2023-06-28,0.6569313536026691,1.4866786191753367,0,0.0
昌江黎族自治县,2023-06-28,1.6151756061328442,2.417084585729092,0,0.0
澄迈县,2023-06-28,0.4243435753887716,2.3626827108010344,0,0.0
定安县,2023-06-28,0.3718205166268546,2.087122049143796,0,0.0
东方市,2023-06-28,1.5546822294332507,2.0913452399145247,0,0.0
济源市,2023-06-28,-0.5881926263905299,5.511330041143884,0,0.0
乐东黎族自治县,2023-06-28,1.3266451934866872,1.4678713220644082,0,0.0
临高县,2023-06-28,0.2524648170376977,2.6726023848092324,0,0.0
陵水黎族自治县,2023-06-28,0.5158571974324957,1.6206786476152488,0,0.0
潜江市,2023-06-28,1.1806074839459626,2.949875997980876,0,0.0
琼海市,2023-06-28,-0.0006544730115791,2.0338788959800773,0,0.0
琼中黎族苗族自治县,2023-06-28,0.7500545859321299,1.8922644758746725,0,0.0
神农架林区,2023-06-28,2.6110650539256746,2.950702342720569,0,0.0
台湾省,2023-06-28,0.3229716716594808,1.6472666837958294,0,0.0
天门市,2023-06-28,1.4273172275529973,2.8468781472881304,0,0.0
屯昌县,2023-06-28,0.4157203363310451,2.1603443889283023,0,0.0
万宁市,2023-06-28,0.1863815650812199,1.8553319915228563,0,0.0
文昌市,2023-06-28,0.1380018766923108,1.9281440204470257,0,0.0
五指山市,2023-06-28,1.1219904293621,1.5590559044297954,0,0.0
仙桃市,2023-06-28,1.4200451617737215,2.731667684984491,0,0.0
石家庄市,2023-06-28,0.1739173592525986,6.05540701162938,0,0.0
唐山市,2023-06-28,4.3348885378708,4.245233259724677,1,0.08965527814612262
秦皇岛市,2023-06-28,4.8976065955138175,3.8779765007276312,1,1.0196300947861863
邯郸市,2023-06-28,2.380481439832828,5.409220991919941,0,0.0
邢台市,2023-06-28,0.6080302121103713,5.482390593223325,0,0.0
保定市,2023-06-28,-0.1703835335763024,5.523955650684069,0,0.0
张家口市,2023-06-28,-1.495527664708206,4.344674549674605,0,0.0
承德市,2023-06-28,1.887235661449488,4.151312445784555,0,0.0
沧州市,2023-06-28,1.5268293933279224,4.844783441778972,0,0.0
廊坊市,2023-06-28,1.52038175172774,5.082056261817017,0,0.0
衡水市,2023-06-28,0.3863541627569127,5.05362821100993,0,0.0
太原市,2023-06-28,0.7377455331481428,4.835837619249741,0,0.0
大同市,2023-06-28,-0.331600506630906,4.356813091569041,0,0.0
阳泉市,2023-06-28,1.0940358965707873,5.148132824300933,0,0.0
长治市,2023-06-28,1.5447674044215631,4.684199677311669,0,0.0
晋城市,2023-06-28,0.0145934099468902,4.637042705177251,0,0.0
朔州市,2023-06-28,0.43683235953349,4.501458160942952,0,0.0
晋中市,2023-06-28,0.55498242518075,4.699291070812999,0,0.0
运城市,2023-06-28,-1.7382361901451446,5.819364003984622,0,0.0
忻州市,2023-06-28,0.7147204366866227,4.663593056028997,0,0.0
临汾市,2023-06-28,0.2641635440907741,4.934614514766718,0,0.0
吕梁市,2023-06-28,0.0487296695421015,4.86474683555989,0,0.0
沈阳市,2023-06-28,5.380729840206705,4.11820077009473,1,1.2625290701119747
大连市,2023-06-28,1.088343771450635,2.280023685092222,0,0.0
鞍山市,2023-06-28,2.867163317887876,3.3294916986411405,0,0.0
